Symbol,Name,결산월,회계년,주기,asset,conm,regist_num,year
A249420,일동제약,12,2020,Annual,,일동제약(주),803-88-00431,2020
A249420,일동제약,12,2021,Annual,,일동제약(주),803-88-00431,2021
A078070,유비쿼스홀딩스,12,2017,Annual,161062414 ,(주)유비쿼스홀딩스,106-81-91981,2017
A078070,유비쿼스홀딩스,12,2018,Annual,278956100 ,(주)유비쿼스홀딩스,106-81-91981,2018
A078070,유비쿼스홀딩스,12,2019,Annual,295097246 ,(주)유비쿼스홀딩스,106-81-91981,2019
A078070,유비쿼스홀딩스,12,2020,Annual,,(주)유비쿼스홀딩스,106-81-91981,2020
A078070,유비쿼스홀딩스,12,2021,Annual,,(주)유비쿼스홀딩스,106-81-91981,2021
A014830,유니드,12,2017,Annual,1113148608 ,(주)유니드,104-81-24846,2017
A014830,유니드,12,2018,Annual,1111856122 ,(주)유니드,104-81-24846,2018
A014830,유니드,12,2019,Annual,1076285814 ,(주)유니드,104-81-24846,2019
A014830,유니드,12,2020,Annual,,(주)유니드,104-81-24846,2020
A014830,유니드,12,2021,Annual,,(주)유니드,104-81-24846,2021
A206640,바디텍메드,12,2017,Annual,108166357 ,바디텍메드(주),107-88-30220,2017
A206640,바디텍메드,12,2018,Annual,103442304 ,바디텍메드(주),107-88-30220,2018
A206640,바디텍메드,12,2019,Annual,101262190 ,바디텍메드(주),107-88-30220,2019
A206640,바디텍메드,12,2020,Annual,,바디텍메드(주),107-88-30220,2020
A206640,바디텍메드,12,2021,Annual,,바디텍메드(주),107-88-30220,2021
A010050,우리종금,12,2017,Annual,1875140875 ,우리종합금융(주),408-81-00426,2017
A010050,우리종금,12,2018,Annual,2682660266 ,우리종합금융(주),408-81-00426,2018
A010050,우리종금,12,2019,Annual,3398959603 ,우리종합금융(주),408-81-00426,2019
A010050,우리종금,12,2020,Annual,,우리종합금융(주),408-81-00426,2020
A010050,우리종금,12,2021,Annual,,우리종합금융(주),408-81-00426,2021
A013120,동원개발,12,2017,Annual,703630959 ,(주)동원개발,604-81-19275,2017
A013120,동원개발,12,2018,Annual,877699704 ,(주)동원개발,604-81-19275,2018
A013120,동원개발,12,2019,Annual,929793884 ,(주)동원개발,604-81-19275,2019
A013120,동원개발,12,2020,Annual,,(주)동원개발,604-81-19275,2020
A013120,동원개발,12,2021,Annual,,(주)동원개발,604-81-19275,2021
A089010,켐트로닉스,12,2017,Annual,220667821 ,(주)켐트로닉스,129-81-21998,2017
A089010,켐트로닉스,12,2018,Annual,231561350 ,(주)켐트로닉스,129-81-21998,2018
A089010,켐트로닉스,12,2019,Annual,294088094 ,(주)켐트로닉스,129-81-21998,2019
A089010,켐트로닉스,12,2020,Annual,,(주)켐트로닉스,129-81-21998,2020
A089010,켐트로닉스,12,2021,Annual,,(주)켐트로닉스,129-81-21998,2021
A200230,텔콘RF제약,12,2017,Annual,209642245 ,(주)텔콘알에프제약,135-81-29641,2017
A200230,텔콘RF제약,12,2018,Annual,181794659 ,(주)텔콘알에프제약,135-81-29641,2018
A200230,텔콘RF제약,12,2019,Annual,131647585 ,(주)텔콘알에프제약,135-81-29641,2019
A200230,텔콘RF제약,12,2020,Annual,,(주)텔콘알에프제약,135-81-29641,2020
A200230,텔콘RF제약,12,2021,Annual,,(주)텔콘알에프제약,135-81-29641,2021
A175250,아이큐어,12,2017,Annual,53900466 ,아이큐어(주),114-81-99306,2017
A175250,아이큐어,12,2018,Annual,121001406 ,아이큐어(주),114-81-99306,2018
A175250,아이큐어,12,2019,Annual,215792753 ,아이큐어(주),114-81-99306,2019
A175250,아이큐어,12,2020,Annual,,아이큐어(주),114-81-99306,2020
A175250,아이큐어,12,2021,Annual,,아이큐어(주),114-81-99306,2021
A272290,이녹스첨단소재,12,2017,Annual,222982055 ,(주)이녹스첨단소재,501-86-00680,2017
A272290,이녹스첨단소재,12,2018,Annual,301208584 ,(주)이녹스첨단소재,501-86-00680,2018
A272290,이녹스첨단소재,12,2019,Annual,337430508 ,(주)이녹스첨단소재,501-86-00680,2019
A272290,이녹스첨단소재,12,2020,Annual,,(주)이녹스첨단소재,501-86-00680,2020
A272290,이녹스첨단소재,12,2021,Annual,,(주)이녹스첨단소재,501-86-00680,2021
A038500,삼표시멘트,12,2017,Annual,1265303707 ,(주)삼표시멘트,229-81-04571,2017
A038500,삼표시멘트,12,2018,Annual,1306846597 ,(주)삼표시멘트,229-81-04571,2018
A038500,삼표시멘트,12,2019,Annual,1346969002 ,(주)삼표시멘트,229-81-04571,2019
A038500,삼표시멘트,12,2020,Annual,,(주)삼표시멘트,229-81-04571,2020
A038500,삼표시멘트,12,2021,Annual,,(주)삼표시멘트,229-81-04571,2021
A080160,모두투어,12,2017,Annual,350605917 ,(주)모두투어네트워크,202-81-45295,2017
A080160,모두투어,12,2018,Annual,334585105 ,(주)모두투어네트워크,202-81-45295,2018
A080160,모두투어,12,2019,Annual,420625003 ,(주)모두투어네트워크,202-81-45295,2019
A080160,모두투어,12,2020,Annual,,(주)모두투어네트워크,202-81-45295,2020
A080160,모두투어,12,2021,Annual,,(주)모두투어네트워크,202-81-45295,2021
A339770,교촌에프앤비,12,2017,Annual,71735500 ,교촌에프앤비(주),513-81-16574,2017
A339770,교촌에프앤비,12,2018,Annual,112163711 ,교촌에프앤비(주),513-81-16574,2018
A339770,교촌에프앤비,12,2019,Annual,158080125 ,교촌에프앤비(주),513-81-16574,2019
A339770,교촌에프앤비,12,2020,Annual,,교촌에프앤비(주),513-81-16574,2020
A339770,교촌에프앤비,12,2021,Annual,,교촌에프앤비(주),513-81-16574,2021
A032620,유비케어,12,2017,Annual,69086705 ,(주)유비케어,201-81-55688,2017
A032620,유비케어,12,2018,Annual,129944196 ,(주)유비케어,201-81-55688,2018
A032620,유비케어,12,2019,Annual,136746661 ,(주)유비케어,201-81-55688,2019
A032620,유비케어,12,2020,Annual,,(주)유비케어,201-81-55688,2020
A032620,유비케어,12,2021,Annual,,(주)유비케어,201-81-55688,2021
A299030,하나기술,12,2017,Annual,35105318 ,(주)하나기술,124-86-07579,2017
A299030,하나기술,12,2018,Annual,69584490 ,(주)하나기술,124-86-07579,2018
A299030,하나기술,12,2019,Annual,101598991 ,(주)하나기술,124-86-07579,2019
A299030,하나기술,12,2020,Annual,,(주)하나기술,124-86-07579,2020
A299030,하나기술,12,2021,Annual,,(주)하나기술,124-86-07579,2021
A104830,원익머트리얼즈,12,2017,Annual,279621314 ,(주)원익머트리얼즈,317-81-02448,2017
A104830,원익머트리얼즈,12,2018,Annual,315098910 ,(주)원익머트리얼즈,317-81-02448,2018
A104830,원익머트리얼즈,12,2019,Annual,358756325 ,(주)원익머트리얼즈,317-81-02448,2019
A104830,원익머트리얼즈,12,2020,Annual,,(주)원익머트리얼즈,317-81-02448,2020
A104830,원익머트리얼즈,12,2021,Annual,,(주)원익머트리얼즈,317-81-02448,2021
A244460,올리패스,12,2017,Annual,57674004 ,올리패스(주),113-86-09261,2017
A244460,올리패스,12,2018,Annual,34518659 ,올리패스(주),113-86-09261,2018
A244460,올리패스,12,2019,Annual,54677212 ,올리패스(주),113-86-09261,2019
A244460,올리패스,12,2020,Annual,,올리패스(주),113-86-09261,2020
A244460,올리패스,12,2021,Annual,,올리패스(주),113-86-09261,2021
A089030,테크윙,12,2017,Annual,342380078 ,(주)테크윙,124-81-98532,2017
A089030,테크윙,12,2018,Annual,335916619 ,(주)테크윙,124-81-98532,2018
A089030,테크윙,12,2019,Annual,379323830 ,(주)테크윙,124-81-98532,2019
A089030,테크윙,12,2020,Annual,,(주)테크윙,124-81-98532,2020
A089030,테크윙,12,2021,Annual,,(주)테크윙,124-81-98532,2021
A089970,에이피티씨,12,2017,Annual,29614895 ,에이피티씨(주),124-81-93411,2017
A089970,에이피티씨,12,2018,Annual,64674902 ,에이피티씨(주),124-81-93411,2018
A089970,에이피티씨,12,2019,Annual,65533033 ,에이피티씨(주),124-81-93411,2019
A089970,에이피티씨,12,2020,Annual,,에이피티씨(주),124-81-93411,2020
A089970,에이피티씨,12,2021,Annual,,에이피티씨(주),124-81-93411,2021
A017390,서울가스,12,2017,Annual,1545885280 ,서울도시가스(주),109-81-31605,2017
A017390,서울가스,12,2018,Annual,1368620519 ,서울도시가스(주),109-81-31605,2018
A017390,서울가스,12,2019,Annual,1583402075 ,서울도시가스(주),109-81-31605,2019
A017390,서울가스,12,2020,Annual,,서울도시가스(주),109-81-31605,2020
A017390,서울가스,12,2021,Annual,,서울도시가스(주),109-81-31605,2021
A039560,다산네트웍스,12,2017,Annual,345584484 ,(주)다산네트웍스,129-81-16613,2017
A039560,다산네트웍스,12,2018,Annual,365996219 ,(주)다산네트웍스,129-81-16613,2018
A039560,다산네트웍스,12,2019,Annual,453482793 ,(주)다산네트웍스,129-81-16613,2019
A039560,다산네트웍스,12,2020,Annual,,(주)다산네트웍스,129-81-16613,2020
A039560,다산네트웍스,12,2021,Annual,,(주)다산네트웍스,129-81-16613,2021
A016710,대성홀딩스,12,2017,Annual,1106188485 ,대성홀딩스(주),503-81-06405,2017
A016710,대성홀딩스,12,2018,Annual,1117337450 ,대성홀딩스(주),503-81-06405,2018
A016710,대성홀딩스,12,2019,Annual,1135842550 ,대성홀딩스(주),503-81-06405,2019
A016710,대성홀딩스,12,2020,Annual,,대성홀딩스(주),503-81-06405,2020
A016710,대성홀딩스,12,2021,Annual,,대성홀딩스(주),503-81-06405,2021
A071320,지역난방공사,12,2017,Annual,5721590909 ,한국지역난방공사,129-82-02760,2017
A071320,지역난방공사,12,2018,Annual,5657998589 ,한국지역난방공사,129-82-02760,2018
A071320,지역난방공사,12,2019,Annual,5892614210 ,한국지역난방공사,129-82-02760,2019
A071320,지역난방공사,12,2020,Annual,,한국지역난방공사,129-82-02760,2020
A071320,지역난방공사,12,2021,Annual,,한국지역난방공사,129-82-02760,2021
A029960,코엔텍,12,2017,Annual,172746242 ,(주)코엔텍,610-81-16574,2017
A029960,코엔텍,12,2018,Annual,196343451 ,(주)코엔텍,610-81-16574,2018
A029960,코엔텍,12,2019,Annual,198228800 ,(주)코엔텍,610-81-16574,2019
A029960,코엔텍,12,2020,Annual,,(주)코엔텍,610-81-16574,2020
A029960,코엔텍,12,2021,Annual,,(주)코엔텍,610-81-16574,2021
A225570,넷게임즈,12,2017,Annual,42988788 ,(주)넷게임즈,186-86-00123,2017
A225570,넷게임즈,12,2018,Annual,29415924 ,(주)넷게임즈,186-86-00123,2018
A225570,넷게임즈,12,2019,Annual,72946033 ,(주)넷게임즈,186-86-00123,2019
A225570,넷게임즈,12,2020,Annual,,(주)넷게임즈,186-86-00123,2020
A225570,넷게임즈,12,2021,Annual,,(주)넷게임즈,186-86-00123,2021
A034120,SBS,12,2017,Annual,1092031606 ,(주)에스비에스,116-81-39357,2017
A034120,SBS,12,2018,Annual,957646531 ,(주)에스비에스,116-81-39357,2018
A034120,SBS,12,2019,Annual,1247762888 ,(주)에스비에스,116-81-39357,2019
A034120,SBS,12,2020,Annual,,(주)에스비에스,116-81-39357,2020
A034120,SBS,12,2021,Annual,,(주)에스비에스,116-81-39357,2021
A298060,에스씨엠생명과학,12,2017,Annual,6439603 ,에스씨엠생명과학(주),121-86-34816,2017
A298060,에스씨엠생명과학,12,2018,Annual,43856695 ,에스씨엠생명과학(주),121-86-34816,2018
A298060,에스씨엠생명과학,12,2019,Annual,41036918 ,에스씨엠생명과학(주),121-86-34816,2019
A298060,에스씨엠생명과학,12,2020,Annual,,에스씨엠생명과학(주),121-86-34816,2020
A298060,에스씨엠생명과학,12,2021,Annual,,에스씨엠생명과학(주),121-86-34816,2021
A000020,동화약품,12,2017,Annual,367225133 ,동화약품(주),110-81-00102,2017
A000020,동화약품,12,2018,Annual,370599243 ,동화약품(주),110-81-00102,2018
A000020,동화약품,12,2019,Annual,376028553 ,동화약품(주),110-81-00102,2019
A000020,동화약품,12,2020,Annual,,동화약품(주),110-81-00102,2020
A000020,동화약품,12,2021,Annual,,동화약품(주),110-81-00102,2021
A067000,조이시티,12,2017,Annual,50633745 ,(주)조이시티,116-81-54101,2017
A067000,조이시티,12,2018,Annual,55167707 ,(주)조이시티,116-81-54101,2018
A067000,조이시티,12,2019,Annual,64930897 ,(주)조이시티,116-81-54101,2019
A067000,조이시티,12,2020,Annual,,(주)조이시티,116-81-54101,2020
A067000,조이시티,12,2021,Annual,,(주)조이시티,116-81-54101,2021
A321550,티움바이오,12,2017,Annual,10121580 ,(주)티움바이오,291-87-00645,2017
A321550,티움바이오,12,2018,Annual,29323570 ,(주)티움바이오,291-87-00645,2018
A321550,티움바이오,12,2019,Annual,93456675 ,(주)티움바이오,291-87-00645,2019
A321550,티움바이오,12,2020,Annual,,(주)티움바이오,291-87-00645,2020
A321550,티움바이오,12,2021,Annual,,(주)티움바이오,291-87-00645,2021
A030520,한글과컴퓨터,12,2017,Annual,545793523 ,(주)한글과컴퓨터,107-81-52230,2017
A030520,한글과컴퓨터,12,2018,Annual,655075940 ,(주)한글과컴퓨터,107-81-52230,2018
A030520,한글과컴퓨터,12,2019,Annual,651671869 ,(주)한글과컴퓨터,107-81-52230,2019
A030520,한글과컴퓨터,12,2020,Annual,,(주)한글과컴퓨터,107-81-52230,2020
A030520,한글과컴퓨터,12,2021,Annual,,(주)한글과컴퓨터,107-81-52230,2021
A284620,카이노스메드,12,2017,Annual,7587366 ,(주)카이노스메드,784-87-00768,2017
A284620,카이노스메드,12,2018,Annual,8189385 ,(주)카이노스메드,784-87-00768,2018
A284620,카이노스메드,12,2019,Annual,5498347 ,(주)카이노스메드,784-87-00768,2019
A284620,카이노스메드,12,2020,Annual,,(주)카이노스메드,784-87-00768,2020
A284620,카이노스메드,12,2021,Annual,,(주)카이노스메드,784-87-00768,2021
A025860,남해화학,12,2017,Annual,557166535 ,남해화학(주),201-81-45104,2017
A025860,남해화학,12,2018,Annual,547908234 ,남해화학(주),201-81-45104,2018
A025860,남해화학,12,2019,Annual,581138671 ,남해화학(주),201-81-45104,2019
A025860,남해화학,12,2020,Annual,,남해화학(주),201-81-45104,2020
A025860,남해화학,12,2021,Annual,,남해화학(주),201-81-45104,2021
A322000,현대에너지솔루션,12,2017,Annual,255448261 ,현대에너지솔루션(주),118-81-22037,2017
A322000,현대에너지솔루션,12,2018,Annual,276394915 ,현대에너지솔루션(주),118-81-22037,2018
A322000,현대에너지솔루션,12,2019,Annual,481150928 ,현대에너지솔루션(주),118-81-22037,2019
A322000,현대에너지솔루션,12,2020,Annual,,현대에너지솔루션(주),118-81-22037,2020
A322000,현대에너지솔루션,12,2021,Annual,,현대에너지솔루션(주),118-81-22037,2021
A122990,와이솔,12,2017,Annual,343090302 ,(주)와이솔,135-81-98089,2017
A122990,와이솔,12,2018,Annual,370602217 ,(주)와이솔,135-81-98089,2018
A122990,와이솔,12,2019,Annual,419012003 ,(주)와이솔,135-81-98089,2019
A122990,와이솔,12,2020,Annual,,(주)와이솔,135-81-98089,2020
A122990,와이솔,12,2021,Annual,,(주)와이솔,135-81-98089,2021
A241840,에이스토리,12,2017,Annual,14340373 ,(주)에이스토리,107-86-44564,2017
A241840,에이스토리,12,2018,Annual,19456505 ,(주)에이스토리,107-86-44564,2018
A241840,에이스토리,12,2019,Annual,40251454 ,(주)에이스토리,107-86-44564,2019
A241840,에이스토리,12,2020,Annual,,(주)에이스토리,107-86-44564,2020
A241840,에이스토리,12,2021,Annual,,(주)에이스토리,107-86-44564,2021
A097780,에스맥,12,2017,Annual,197749257 ,에스맥(주),124-86-26275,2017
A097780,에스맥,12,2018,Annual,341707805 ,에스맥(주),124-86-26275,2018
A097780,에스맥,12,2019,Annual,349790577 ,에스맥(주),124-86-26275,2019
A097780,에스맥,12,2020,Annual,,에스맥(주),124-86-26275,2020
A097780,에스맥,12,2021,Annual,,에스맥(주),124-86-26275,2021
A099320,쎄트렉아이,12,2017,Annual,70595677 ,(주)쎄트렉아이,314-81-29846,2017
A099320,쎄트렉아이,12,2018,Annual,77675670 ,(주)쎄트렉아이,314-81-29846,2018
A099320,쎄트렉아이,12,2019,Annual,96315121 ,(주)쎄트렉아이,314-81-29846,2019
A099320,쎄트렉아이,12,2020,Annual,,(주)쎄트렉아이,314-81-29846,2020
A099320,쎄트렉아이,12,2021,Annual,,(주)쎄트렉아이,314-81-29846,2021
A093050,LF,12,2017,Annual,1594829433 ,(주)엘에프,211-87-87724,2017
A093050,LF,12,2018,Annual,1651840925 ,(주)엘에프,211-87-87724,2018
A093050,LF,12,2019,Annual,2417125014 ,(주)엘에프,211-87-87724,2019
A093050,LF,12,2020,Annual,,(주)엘에프,211-87-87724,2020
A093050,LF,12,2021,Annual,,(주)엘에프,211-87-87724,2021
A044340,위닉스,12,2017,Annual,201005571 ,(주)위닉스,133-81-22434,2017
A044340,위닉스,12,2018,Annual,220524462 ,(주)위닉스,133-81-22434,2018
A044340,위닉스,12,2019,Annual,276306305 ,(주)위닉스,133-81-22434,2019
A044340,위닉스,12,2020,Annual,,(주)위닉스,133-81-22434,2020
A044340,위닉스,12,2021,Annual,,(주)위닉스,133-81-22434,2021
A060720,KH바텍,12,2017,Annual,320081206 ,(주)케이에이치바텍,513-81-06659,2017
A060720,KH바텍,12,2018,Annual,298635096 ,(주)케이에이치바텍,513-81-06659,2018
A060720,KH바텍,12,2019,Annual,283444245 ,(주)케이에이치바텍,513-81-06659,2019
A060720,KH바텍,12,2020,Annual,,(주)케이에이치바텍,513-81-06659,2020
A060720,KH바텍,12,2021,Annual,,(주)케이에이치바텍,513-81-06659,2021
A101360,이엔드디,12,2017,Annual,31187379 ,(주)이엔드디,117-81-51806,2017
A101360,이엔드디,12,2018,Annual,29603505 ,(주)이엔드디,117-81-51806,2018
A101360,이엔드디,12,2019,Annual,38144710 ,(주)이엔드디,117-81-51806,2019
A101360,이엔드디,12,2020,Annual,,(주)이엔드디,117-81-51806,2020
A101360,이엔드디,12,2021,Annual,,(주)이엔드디,117-81-51806,2021
A001780,알루코,12,2017,Annual,477572307 ,(주)알루코,306-81-01212,2017
A001780,알루코,12,2018,Annual,744332478 ,(주)알루코,306-81-01212,2018
A001780,알루코,12,2019,Annual,772552137 ,(주)알루코,306-81-01212,2019
A001780,알루코,12,2020,Annual,,(주)알루코,306-81-01212,2020
A001780,알루코,12,2021,Annual,,(주)알루코,306-81-01212,2021
A003800,에이스침대,12,2017,Annual,425894166 ,(주)에이스침대,129-81-02666,2017
A003800,에이스침대,12,2018,Annual,477104522 ,(주)에이스침대,129-81-02666,2018
A003800,에이스침대,12,2019,Annual,519688129 ,(주)에이스침대,129-81-02666,2019
A003800,에이스침대,12,2020,Annual,,(주)에이스침대,129-81-02666,2020
A003800,에이스침대,12,2021,Annual,,(주)에이스침대,129-81-02666,2021
